startDate,endDate,countryName,ISO,location,disasterType,disasterSubtype,totalDeaths,totalAffected,disasterID
28/05/2010,28/05/2010,Ecuador,ECU,"Tungurahua, Chimborazo, Bolivar, Pastaza, Los Rios, Guayas provinces",Volcanic activity,Ash fall,,2500,2010-0274
30/07/2010,30/07/2010,Iran (Islamic Republic of),IRN,Torbat-e heydarieh district (Khorasan province),Earthquake,Ground movement,,274,2010-0361
20/07/2010,20/07/2010,Iran (Islamic Republic of),IRN,Lamerd district (Fars province),Earthquake,Ground movement,1,32,2010-0363
29/08/2010,7/9/10,Indonesia,IDN,"Suka Meriah, Guru Kinayan, Gamber, Kuta Gugung, Siragong-Grang, Bekerah, Simacem, Sukanalu, Naman, Kebayaken, Kuta Rayat, Kuta Mbelin villages (Karo district, Sumatera Utara province)",Volcanic activity,Ash fall,1,15060,2010-0446
4/9/10,4/9/10,New Zealand,NZL,Christchurch city (Canterbury province),Earthquake,Ground movement,,300002,2010-0463
24/10/2010,24/10/2010,Indonesia,IDN,"Klaten, Kota Klaten, Magelang, Kota Magelang, Boyolali districts (Jawa Tengah province), Sleman district (Daerah Istimewa Yogyakarta province)",Volcanic activity,Ash fall,322,137140,2010-0562
24/10/2010,24/10/2010,Indonesia,IDN,Kepulauan Mentawai district (Sumatera Barat province),Earthquake,Tsunami,530,11864,2010-0563
3/11/10,3/11/10,Serbia,SRB,Kraljevo town (Raski Province),Earthquake,Ground movement,2,27030,2010-0574
6/11/10,6/11/10,Iran (Islamic Republic of),IRN,"Dorud village (Dorud district, Lorestan province), Razan village (Khorramabad district, Lorestan province)",Earthquake,Ground movement,,104,2010-0591
9/11/10,9/11/10,Philippines (the),PHL,"Casiguran, Juban, Irosin, Magallanes areas (Sorsogon district, Region V (Bicol region) province)",Volcanic activity,Ash fall,,14161,2010-0606
20/12/2010,20/12/2010,Iran (Islamic Republic of),IRN,"Fahraj village (Bam district, Kerman province)",Earthquake,Ground movement,7,25,2010-0645
17/01/2010,17/01/2010,China,CHN,Guizhou Sheng province,Earthquake,Ground movement,8,9,2010-0667
4/3/10,4/3/10,Taiwan (Province of China),TWN,Taiwan Sheng province,Earthquake,Ground movement,,96,2010-0668
18/04/2010,18/04/2010,Afghanistan,AFG,Samangan province,Earthquake,Ground movement,11,1070,2010-0669
27/08/2010,27/08/2010,Iran (Islamic Republic of),IRN,"Damghan village (Damghan district, Semnan province), Torud village (Shahrud district, Semnan province)",Earthquake,Ground movement,3,3600,2010-0672
29/08/2010,29/08/2010,China,CHN,"Ningnan area (Liangshan Yi district, Sichuan Sheng province), Qiaojia area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,,5014,2010-0673
1/2/11,1/2/11,China,CHN,"Pingyuanzhen village (Yingjiang area, Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,,64501,2011-0030
22/02/2011,22/02/2011,New Zealand,NZL,Christchurch city (Canterbury province),Earthquake,Ground movement,181,301500,2011-0068
10/3/11,10/3/11,China,CHN,"Pingyuanzhen village (Yingjiang area, Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,25,5440,2011-0079
11/3/11,11/3/11,Indonesia,IDN,"Holtekamp beach (Muara Tami area, Kota Jayapura district, Papua province)",Earthquake,Tsunami,1,95,2011-0082
11/3/11,11/3/11,Japan,JPN,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",Earthquake,Tsunami,19846,368820,2011-0082
24/03/2011,24/03/2011,China,CHN,Yunnan Sheng province,Earthquake,Ground movement,,9508,2011-0090
24/03/2011,24/03/2011,Myanmar,MMR,"Tarlay area (Tachileik district, Shan (E) province)",Earthquake,Ground movement,74,21277,2011-0090
24/03/2011,24/03/2011,Thailand,THA,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",Earthquake,Ground movement,1,16,2011-0090
21/02/2011,21/02/2011,Philippines (the),PHL,"Irosin, Juban, Bulan areas (Sorsogon district, Region V (Bicol region) province)",Volcanic activity,Ash fall,,32616,2011-0101
18/01/2011,18/01/2011,Pakistan,PAK,"Garhi Khairo village (Jacobabad district, Sindh province), Quetta, Chagai districts (Balochistan province)",Earthquake,Ground movement,2,1000,2011-0104
8/4/11,8/4/11,Japan,JPN,"Ishinomakisi, Onagawatyoo districts (Miyagi province), Yamagata province",Earthquake,Ground movement,2,132,2011-0130
11/5/11,11/5/11,Spain,ESP,"Lorca municipality (Murcia district, Region de Murcia)",Earthquake,Ground movement,10,15300,2011-0159
19/05/2011,19/05/2011,Turkey,TUR,Simav district (Kutahya province),Earthquake,Ground movement,3,10121,2011-0170
4/6/11,17/06/2011,Argentina,ARG,"San Martin de Los Andes town (Lacar district, Neuquen province), Bariloche district (Rio Negro province), Chubut province",Volcanic activity,Ash fall,,3000,2011-0209
4/6/11,17/06/2011,Chile,CHL,"Futrono, Lago Ranco, Rio Bueno towns (Ranco district, Los Rios province)",Volcanic activity,Ash fall,,3500,2011-0209
19/07/2011,19/07/2011,Kyrgyzstan,KGZ,Batken district (Batken province),Earthquake,Ground movement,,,2011-0243
19/07/2011,19/07/2011,Tajikistan,TJK,"Khujand, Chkalovsk areas (Hojenskiy district, Sogd province), Garmskiy district (Tadzhikistan Territories province)",Earthquake,Ground movement,,,2011-0243
19/07/2011,19/07/2011,Uzbekistan,UZB,Fergana province,Earthquake,Ground movement,13,86,2011-0243
18/09/2011,18/09/2011,Bhutan,BTN,"Paro, Thimphu provinces",Earthquake,Ground movement,1,20016,2011-0351
18/09/2011,18/09/2011,China,CHN,"Shigatse, Shannan districts (Xizang Zizhiqu province)",Earthquake,Ground movement,7,5136,2011-0351
18/09/2011,18/09/2011,India,IND,"Sikkim, West Bengal, Bihar, Assam, Meghalaya provinces",Earthquake,Ground movement,112,575200,2011-0351
18/09/2011,18/09/2011,Nepal,NPL,"Lamjung, Syangja areas (Gandaki district, Western province), Dolakha, Ramechhap areas (Janakpur district, Central province), Khotang, Solukhumbu areas (Sagarmatha district, Eastern province), Mechi, Koshi districts (Eastern province), Bagmati district (Central province)",Earthquake,Ground movement,7,167949,2011-0351
19/09/2011,19/09/2011,Guatemala,GTM,"Cuilapa district (Santa Rosa province) , Guatemala city (Guatemala district, Guatemala province)",Earthquake,Ground movement,3,400,2011-0373
8/6/11,8/6/11,China,CHN,"Dabancheng area (Urumqi district, Xinjiang Uygur Zizhiqu province))",Earthquake,Ground movement,,258,2011-0387
13/06/2011,13/06/2011,New Zealand,NZL,"Canterbury, Nelson-marlborough, Otago, Southland, Westland provinces",Earthquake,Ground movement,1,345,2011-0388
5/9/11,5/9/11,Indonesia,IDN,"Subulussalam city (Aceh Singkil district, Nangroe Aceh Darussalam province)",Earthquake,Ground movement,10,,2011-0389
23/10/2011,23/10/2011,Turkey,TUR,"Van, Bitlis, Hakkari provinces",Earthquake,Ground movement,604,32938,2011-0397
1/11/11,1/11/11,China,CHN,"Yining, Gongliu areas (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,,143000,2011-0411
28/10/2011,28/10/2011,Peru,PER,"Ica municipality (Ica district, Ica province), San Vicente de Canete municipality (Cañete district, Lima province)",Earthquake,Ground movement,1,2681,2011-0443
7/11/11,7/11/11,Philippines (the),PHL,"Valencia area (Bukidnon district, Region X (Northern Mindanao) province)",Earthquake,Ground movement,,28,2011-0445
9/11/11,9/11/11,Turkey,TUR,Van province,Earthquake,Ground movement,40,105,2011-0467
11/7/11,17/07/2011,Indonesia,IDN,"Kota Manado, Kota Tomohon, Minahasa Selatan, Minahasa Utara, Minahasa districts (Sulawesi Utara province)",Volcanic activity,Ash fall,,6000,2011-0506
10/12/11,10/12/11,Mexico,MEX,Guerrero province,Earthquake,Ground movement,2,152,2011-0512
17/03/2011,18/04/2011,Philippines (the),PHL,"Talisay, San Nicolas, Balete areas (Batangas district, Region IV-A (Calabarzon) province)",Volcanic activity,Ash fall,,1315,2011-0564
4/12/11,27/12/2011,Indonesia,IDN,Kota Ternate district (Maluku Utara province),Volcanic activity,Ash fall,3,2373,2011-0568
11/8/11,11/8/11,China,CHN,"Jiashi Xian, Kashi Shi areas (Kashgar district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,,1616,2011-0601
30/01/2012,30/01/2012,Peru,PER,"Ica, Chincha, Pisco districts (Ica province), Canete district (Lima province)",Earthquake,Ground movement,,4435,2012-0020
6/2/12,6/2/12,Philippines (the),PHL,"Tayasan area (Negros Oriental district, Region VII (Central Visayas) province)",Earthquake,Ground movement,113,320277,2012-0031
23/02/2012,23/02/2012,India,IND,Adminitrative unit not available districts (Jammu and Kashmir province),Mass movement (dry),Avalanche,16,,2012-0049
11/4/12,11/4/12,Indonesia,IDN,Simeulue district (Nangroe Aceh Darussalam province),Earthquake,Ground movement,7,107,2012-0097
20/03/2012,20/03/2012,Mexico,MEX,"Guerrero, Oaxaca, Mexico provinces",Earthquake,Ground movement,2,49011,2012-0124
24/03/2012,24/03/2012,Chile,CHL,"Parral town (Linares district, Maule province), Santiago district (Metropolitana province), Biobio district (Biobio province)",Earthquake,Ground movement,1,24297,2012-0126
20/05/2012,20/05/2012,Italy,ITA,"Finale Emilia, Mirandola towns (Modena Province, Emilia-romagna Region), Sant'Agostino area (Ferrara province, Emilia-romagna Region)",Earthquake,Ground movement,7,11050,2012-0142
13/05/2012,13/05/2012,Tajikistan,TJK,"Darbanskiy, Garmskiy, Tavildara districts (Tadzhikistan Territories province)",Earthquake,Ground movement,2,2531,2012-0151
22/05/2012,22/05/2012,Bulgaria,BGR,"Pernik town (Pernik Province), Sofia town (Sofia-city Province)",Earthquake,Ground movement,,210,2012-0152
29/05/2012,29/05/2012,Italy,ITA,Modena Province (Emilia-romagna Region),Earthquake,Ground movement,17,14350,2012-0162
11/6/12,11/6/12,Afghanistan,AFG,"Burka, Mullah Jan villages (Burka district, Baghlan province) Nahrin, Guzargah-e-Nur, Khost Wa Fereng, Khwajahejran districts (Baghlan province)",Earthquake,Ground movement,73,237,2012-0164
24/06/2012,24/06/2012,China,CHN,"Ninglang Yi Zizhixian area (Liangshan Yi district, Sichuan Sheng province), Yanyuan Xian area (Lijiang district, Yunnan Sheng province)",Earthquake,Ground movement,4,34234,2012-0190
7/5/12,7/5/12,Azerbaijan,AZE,"Balaken, Gakh, Zagatala districts (Shaki-Zaqatala province)",Earthquake,Ground movement,,15550,2012-0191
11/8/12,11/8/12,Iran (Islamic Republic of),IRN,"Varzeghan village (Ahar district, East Azarbayejan province), Heris, Tabriz districts (East Azarbayejan province)",Earthquake,Ground movement,306,61546,2012-0275
4/9/12,4/9/12,Philippines (the),PHL,"Valencia, Maramag areas (Bukidnon district, Region X (Northern Mindanao) province)",Earthquake,Ground movement,,4001,2012-0321
29/06/2012,29/06/2012,China,CHN,Xinjiang Uygur Zizhiqu province,Earthquake,Ground movement,,155052,2012-0338
5/9/12,5/9/12,Costa Rica,CRI,"Abangares, Carillo, Hojancgan, Liberia, Nicoya, Nandayure, Santacruz districts (Guanacaste province), Alajuela, Alafaro Ruiz, Atenas, Grecia, Naranjo, Poas, San Carlos, San Ramon, Valverde Vega, Upala districts (Alajuela province), Acosta, Puriscal, San Jose districts (San Jose province), Limon districts (Limon province), Barva, Sarapiqui districts (Heredia province), Aguirre, Garabito, Puntaneras districts (Puntarenas province)",Earthquake,Ground movement,2,762,2012-0343
7/9/12,7/9/12,China,CHN,"Yiliang area (Zhaotong district, Yunnan Sheng province), Weining area (Bijie district, Guizhou Sheng province)",Earthquake,Ground movement,81,744821,2012-0350
13/09/2012,13/09/2012,Guatemala,GTM,"Sacatepéquez, Escuintla and Chimaltenango provinces",Volcanic activity,Ash fall,,10000,2012-0356
4/9/12,4/9/12,Indonesia,IDN,"Buttuada village (Bonehau sub-district, Mamuju district, Sulawesi Barat province)",Earthquake,Ground movement,,205,2012-0376
9/9/12,9/9/12,Indonesia,IDN,"Cibunian, Purwabakti villages (Pamijahan sub-district, Bogor district, Jawa Barat province)",Earthquake,Ground movement,,131,2012-0377
20/07/2012,20/07/2012,China,CHN,Yangzhou district (Jiangsu Sheng province),Earthquake,Ground movement,1,2610,2012-0397
18/08/2012,18/08/2012,Indonesia,IDN,"Lindu village (Sigi area, Donggala district, Sulawesi Tengah province)",Earthquake,Ground movement,6,7883,2012-0398
7/11/12,7/11/12,Guatemala,GTM,"San Marcos, Quetzaltenango, Solola, Retalhuleu, Quiché, Totonicapan, Huehuetenango, Suchitepequez, Chimaltenango, Sacatepequez, Guatemala provinces",Earthquake,Ground movement,44,1321742,2012-0407
11/11/12,11/11/12,Myanmar,MMR,"Chaung-U area (Monywa district, Sagaing province), Kyaukmyaung village (Shwebo district, Sagaing province), Myaung area (Sagaing district, Sagaing province), Mogok, Singu, Thabeikkyin areas (Pyin-Oo-Lwin district, Mandalay province), Kyaukse district (Mandalay province)",Earthquake,Ground movement,38,1486,2012-0417
31/08/2012,31/08/2012,Philippines (the),PHL,"Guian town (Eastern Samar district, Region VIII (Eastern Visayas) province)",Earthquake,Ground movement,1,28879,2012-0431
5/12/12,5/12/12,Iran (Islamic Republic of),IRN,"Zohan, Ghayen villages (Gaenat district, Khorasan province), Zirkooh, Hoserobat (Birjand district, Khorasan province)",Earthquake,Ground movement,6,5523,2012-0502
7/12/12,7/12/12,China,CHN,Xinjiang Uygur Zizhiqu province,Earthquake,Ground movement,,5500,2012-0536
18/05/2012,18/05/2012,Azerbaijan,AZE,"Zagatala, Gakh districts (Shaki-Zaqatala province)",Earthquake,Ground movement,,6949,2012-0545
19/01/2012,19/01/2012,Iran (Islamic Republic of),IRN,Nishabur district (Khorasan province),Earthquake,Ground movement,,238,2012-0597
9/3/12,9/3/12,China,CHN,Xinjiang Uygur Zizhiqu province,Earthquake,Ground movement,,36641,2012-0604
11/1/13,11/1/13,China,CHN,"Zhaojiagou village (Zhaotong district, Yunnan Sheng province)",Mass movement (dry),Landslide,46,2,2013-0018
22/01/2013,22/01/2013,Indonesia,IDN,Nangroe Aceh Darussalam province,Earthquake,Ground movement,1,515,2013-0020
6/2/13,6/2/13,Solomon Islands,SLB,Santa Cruz islands (Temotu (Adminitrative unit not available) province),Earthquake,Tsunami,10,3329,2013-0029
9/2/13,9/2/13,Colombia,COL,"Narino, Cauca, Risaralda, Quindio,Valle Del Cauca provinces",Earthquake,Ground movement,,3957,2013-0058
3/3/13,3/3/13,China,CHN,"Eryuan Xian, Yangbi Yi Zizhixian, Yunlong Xian areas (Dali Bali district, Yunnan Sheng province)",Earthquake,Ground movement,,427740,2013-0081
9/4/13,9/4/13,Iran (Islamic Republic of),IRN,"Shonbeh ,Kaki villages (Dashty district, Bushehr province), Baghan,Tasouj villages (Shiraz district, Fars province)",Earthquake,Ground movement,37,4350,2013-0098
16/04/2013,16/04/2013,Iran (Islamic Republic of),IRN,"Khash, Saravan districts (Sistan-o baluchestan province)",Earthquake,Ground movement,,27,2013-0099
